distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,sound_2.started,sound_2.stopped,key_resp_3.keys,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.started,mouse_5.stopped,yes_text2.started,yes_text2.stopped,no_text2.started,no_text2.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,mouse_3.clicked_name,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
negative,blue,2,None,k,,,,,,,,,0,126,126,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4985888999945018,532.9771272999933,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,blue,1,None,k,,,,,,,,,0,127,127,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4994018000143114,535.4766336999892,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,yellow,1,k,None,,,,,,,,,0,128,128,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,1.0362048000097275,537.9777151999879,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,yellow,1,k,None,,,,,,,,,0,129,129,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8654053999925964,540.0135549999832,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,blue,1,k,None,,,,,,,,,0,130,130,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,1.0992960000003222,541.8805762999982,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,blue,1,None,k,,,,,,,,,0,131,131,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4938980999868363,543.9808992999897,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,blue,2,None,k,,,,,,,,,0,132,132,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4981397000083234,546.4779212999856,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,blue,2,k,None,,,,,,,,,0,133,133,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8372269000101369,548.9775098999962,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,red,2,None,None,,,,,,,,,0,134,134,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.494124799995916,550.8139814999886,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,yellow,2,k,None,,,,,,,,,0,135,135,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8189004000159912,553.3127033999772,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,yellow,2,None,k,,,,,,,,,0,136,136,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,k,0,0.7151514000142924,555.131510199979,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,blue,1,k,None,,,,,,,,,0,137,137,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.9576182000164408,557.8586708999937,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,yellow,1,None,k,,,,,,,,,0,138,138,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.508956700010458,559.8185945999867,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,yellow,1,None,k,,,,,,,,,0,139,139,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4984035000088625,562.3294808999926,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,yellow,1,None,k,,,,,,,,,0,140,140,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.498510899982648,564.8291588999855,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,blue,1,k,None,,,,,,,,,0,141,141,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,1.1863863000180572,567.3291218999948,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,blue,2,k,None,,,,,,,,,0,142,142,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,2.264144099986879,569.5142357999866,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,yellow,2,None,k,,,,,,,,,0,143,143,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5021925999899395,573.7924526999996,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,yellow,2,k,None,,,,,,,,,0,144,144,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7705873000086285,576.294882599992,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,blue,2,None,k,,,,,,,,,0,145,145,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4931520000100136,578.0645715999999,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,red,1,None,None,,,,,,,,,0,146,146,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4987134000111837,580.5615202999907,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,blue,1,k,None,,,,,,,,,0,147,147,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8701239000074565,583.061232099979,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,yellow,1,None,k,,,,,,,,,0,148,148,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.494305100000929,584.9309573999781,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,red,2,None,None,,,,,,,,,0,149,149,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.498251299984986,587.4293365999765,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,blue,1,None,k,,,,,,,,,0,150,150,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4989741999888793,589.928310599993,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,yellow,2,k,None,,,,,,,,,0,151,151,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.9041266000131145,592.428943899984,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,blue,2,None,k,,,,,,,,,0,152,152,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.493062000023201,594.3321330999897,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,yellow,1,k,None,,,,,,,,,0,153,153,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8532818000239786,596.828853199986,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,blue,1,None,k,,,,,,,,,0,154,154,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4940840999770444,598.6807590999815,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,yellow,2,None,k,,,,,,,,,0,155,155,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4983048999856692,601.1791329999978,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,red,2,None,None,,,,,,,,,0,156,156,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4986916999914683,603.6788048999733,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,red,1,None,None,,,,,,,,,0,157,157,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4985176000045612,606.1788018999796,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,blue,2,k,None,,,,,,,,,0,158,158,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.9519199999922421,608.6788705999788,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,yellow,1,k,None,,,,,,,,,0,159,159,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8669045999995433,610.6313648999785,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,red,2,None,None,,,,,,,,,0,160,160,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4936210000014398,612.4979972000001,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,blue,1,None,k,,,,,,,,,0,161,161,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4983872000011615,614.9954618999909,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,blue,1,None,k,,,,,,,,,0,162,162,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4987145999912173,617.4948671999737,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,yellow,1,k,None,,,,,,,,,0,163,163,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8711716999823693,619.9952956999769,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,yellow,1,k,None,,,,,,,,,0,164,164,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.915371499984758,621.8651939999836,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,yellow,1,None,k,,,,,,,,,0,165,165,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.493411000003107,623.7817745999782,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,red,1,None,None,,,,,,,,,0,166,166,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4980320000031497,626.2797570999828,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,yellow,2,k,None,,,,,,,,,0,167,167,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.9699165000056382,628.7789645999728,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,blue,2,k,None,,,,,,,,,0,168,168,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8823066000186373,630.7483957999793,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,red,2,None,None,,,,,,,,,0,169,169,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.494177699991269,632.631748099986,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,red,1,None,None,,,,,,,,,0,170,170,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4986580999975558,635.1298301999923,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,blue,2,None,k,,,,,,,,,0,171,171,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4983964999846648,637.6292247999809,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,blue,2,k,None,,,,,,,,,0,172,172,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8539149000134785,640.1295245999936,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,yellow,2,k,None,,,,,,,,,0,173,173,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8153454000130296,641.9822958000004,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,yellow,2,None,k,,,,,,,,,0,174,174,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4931543999991845,643.7990239999781,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,blue,2,None,k,,,,,,,,,0,175,175,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4988183999957982,646.2959479999845,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,blue,1,k,None,,,,,,,,,0,176,176,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8850498000101652,648.796019899979,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,yellow,1,None,k,,,,,,,,,0,177,177,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4959204999904614,650.6820455999987,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,blue,1,k,None,,,,,,,,,0,178,178,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.9533760999911465,653.1795074999973,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,yellow,2,None,k,,,,,,,,,0,179,179,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4939575000025798,655.1321730999916,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,blue,1,k,None,,,,,,,,,0,180,180,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.9701059999933932,657.6304523999861,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,red,1,None,None,,,,,,,,,0,181,181,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.493777499999851,659.599361999979,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,blue,1,None,k,,,,,,,,,0,182,182,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4991700000246055,662.0960600999824,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,yellow,2,k,None,,,,,,,,,0,183,183,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.9033815000148024,664.5970665999921,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,yellow,2,None,k,,,,,,,,,0,184,184,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4936848999932408,666.4993405999849,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,yellow,1,None,k,,,,,,,,,0,185,185,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4987389000016265,668.9965488000016,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,red,2,None,None,,,,,,,,,0,186,186,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4985137000039686,671.4969358999806,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,blue,1,k,None,,,,,,,,,0,187,187,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8035299000039231,673.996722699987,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,yellow,1,k,None,,,,,,,,,0,188,188,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8141589000006206,675.7991858999885,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,yellow,2,None,k,,,,,,,,,0,189,189,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.494809299998451,677.6246043999854,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,yellow,2,k,None,,,,,,,,,0,190,190,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8041149000055157,680.1134827999922,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,yellow,1,k,None,,,,,,,,,0,191,191,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8151370999985375,681.9164543999941,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,blue,2,k,None,,,,,,,,,0,192,192,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8333982000185642,683.733045299974,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,yellow,1,None,k,,,,,,,,,0,193,193,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5089582999935374,685.5677494999836,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,red,2,None,None,,,,,,,,,0,194,194,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.49877489998471,688.080338699976,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,red,1,None,None,,,,,,,,,0,195,195,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4987262999929953,690.5801329999813,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,blue,1,None,k,,,,,,,,,0,196,196,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4987328999850433,693.080635899998,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,blue,2,k,None,,,,,,,,,0,197,197,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,1.8204515000106767,695.5804887999839,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,blue,2,None,k,,,,,,,,,0,198,198,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5021836000087205,699.4112994999741,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,blue,2,None,k,,,,,,,,,0,199,199,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4976436999859288,701.9149896999879,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,blue,2,k,None,,,,,,,,,0,200,200,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7204686000186484,704.4140321000014,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,blue,2,k,None,,,,,,,,,0,201,201,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,3.1666442999849096,706.1333403999743,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,yellow,2,k,None,,,,,,,,,0,202,202,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8737756999908015,711.3117149999889,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,red,1,None,None,,,,,,,,,0,203,203,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.492781200009631,713.1846615999821,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,blue,2,None,k,,,,,,,,,0,204,204,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.498375600000145,715.6806323999772,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,red,1,None,None,,,,,,,,,0,205,205,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4987304999958724,718.1804179999745,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,blue,2,None,k,,,,,,,,,0,206,206,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4989331999968272,720.6804541999882,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,yellow,2,k,None,,,,,,,,,0,207,207,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,1.3687961999967229,723.180598499981,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,yellow,2,None,k,,,,,,,,,0,208,208,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.495716800010996,725.5506468999956,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,yellow,1,k,None,,,,,,,,,0,209,209,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,1.0189580000005662,728.0477246999799,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,red,2,None,None,,,,,,,,,0,210,210,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4947687000094447,730.0753604999918,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,blue,1,None,k,,,,,,,,,0,211,211,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.498649999994086,732.5644010999822,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,yellow,1,k,None,,,,,,,,,0,212,212,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7704636999987997,735.0644855999853,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
