distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,sound_2.started,sound_2.stopped,key_resp_3.keys,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.started,mouse_5.stopped,yes_text2.started,yes_text2.stopped,no_text2.started,no_text2.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,mouse_3.clicked_name,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
negative,blue,1,None,k,,,,,,,,,0,112,112,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.6998443999998472,632.0377510999999,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,yellow,1,None,k,,,,,,,,,0,113,113,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7820053000000371,633.7389496999999,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,red,1,None,None,,,,,,,,,0,114,114,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5088696000000255,635.5225800000001,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,red,1,None,None,,,,,,,,,0,115,115,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4988510999999107,638.0315938000001,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,red,2,None,None,,,,,,,,,0,116,116,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5035894000000098,640.5309331999999,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,yellow,2,k,None,,,,,,,,,0,117,117,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5091322999999193,643.0378963,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,yellow,1,None,k,,,,,,,,,0,118,118,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.6748600000000806,645.5469987000001,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,red,2,None,None,,,,,,,,,0,119,119,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4939575999999306,647.2255554000001,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,blue,2,k,None,,,,,,,,,0,120,120,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5070559999999205,649.7205239,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,red,1,None,None,,,,,,,,,0,121,121,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.503103499999952,652.2270302,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,yellow,2,None,k,,,,,,,,,0,122,122,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.6957950999999412,654.734267,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,red,2,None,None,,,,,,,,,0,123,123,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.498258000000078,656.4289140999999,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,yellow,2,k,None,,,,,,,,,0,124,124,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5015253000001394,658.9304581000001,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,red,1,None,None,,,,,,,,,0,125,125,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5003093000000263,661.4341633000001,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,blue,2,None,k,,,,,,,,,0,126,126,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8783971999998812,663.9367021,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,blue,1,None,k,,,,,,,,,0,127,127,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.9247780000000603,665.8157147,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,yellow,1,k,None,,,,,,,,,0,128,128,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.502809599999864,667.7423599000001,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,yellow,1,k,None,,,,,,,,,0,129,129,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.508089499999869,670.2478034000001,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,blue,1,k,None,,,,,,,,,0,130,130,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5129555000000892,672.7576627999999,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,blue,1,None,k,,,,,,,,,0,131,131,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8935524999999416,675.2737124,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,blue,2,None,k,,,,,,,,,0,132,132,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.6630930999999691,677.1708636999999,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,blue,2,k,None,,,,,,,,,0,133,133,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4933103999999275,678.8354048000001,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,red,2,None,None,,,,,,,,,0,134,134,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5071160999998483,681.3300729,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,yellow,2,k,None,,,,,,,,,0,135,135,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5001902999999857,683.8382052,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,yellow,2,None,k,,,,,,,,,0,136,136,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.5486399999999776,686.3403696,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,blue,1,k,None,,,,,,,,,0,137,137,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.49753910000004,687.890279,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,yellow,1,None,k,,,,,,,,,0,138,138,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.6524057999999968,690.3896695000001,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,yellow,1,None,k,,,,,,,,,0,139,139,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.6230015000001004,692.0453269,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,yellow,1,None,k,,,,,,,,,0,140,140,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.6912225999999464,693.6695083,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,blue,1,k,None,,,,,,,,,0,141,141,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5057710000000952,695.3634655999999,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,blue,2,k,None,,,,,,,,,0,142,142,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4960742000000664,697.8700573000001,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,yellow,2,None,k,,,,,,,,,0,143,143,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7544143999998596,700.3689869,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,yellow,2,k,None,,,,,,,,,0,144,144,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.499252399999932,702.1270134000001,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,blue,2,None,k,,,,,,,,,0,145,145,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.6930738999999448,704.6282022,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,red,1,None,None,,,,,,,,,0,146,146,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5100442999998904,706.3226357000001,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,blue,1,k,None,,,,,,,,,0,147,147,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.510578599999917,708.8337859999999,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,yellow,1,None,k,,,,,,,,,0,148,148,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8697916000000987,711.3463062999999,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,red,2,None,None,,,,,,,,,0,149,149,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5015750000000025,713.2166068000001,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,blue,1,None,k,,,,,,,,,0,150,150,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8905608000000029,715.7204627000001,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,yellow,2,k,None,,,,,,,,,0,151,151,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4976196000000073,717.6142317000001,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,blue,2,None,k,,,,,,,,,0,152,152,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7959232999999131,720.1125966,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,yellow,1,k,None,,,,,,,,,0,153,153,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.508235999999897,721.9103832000001,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,blue,1,None,k,,,,,,,,,0,154,154,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7500516000000061,724.4184433,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,yellow,2,None,k,,,,,,,,,0,155,155,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8308887999999115,726.1719435,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,red,2,None,None,,,,,,,,,0,156,156,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5030338000001393,728.0022876,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,red,1,None,None,,,,,,,,,0,157,157,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.504780700000083,730.5086971000001,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,blue,2,k,None,,,,,,,,,0,158,158,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4982813999999962,733.0146419,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,yellow,1,k,None,,,,,,,,,0,159,159,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.499502499999835,735.5153496,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,red,2,None,None,,,,,,,,,0,160,160,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5020732999998927,738.0162955999999,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,blue,1,None,k,,,,,,,,,0,161,161,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8098774000000049,740.5219718999999,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,blue,1,None,k,,,,,,,,,0,162,162,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.847368600000209,742.3320374,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,yellow,1,k,None,,,,,,,,,0,163,163,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.503324799999973,744.1817407000001,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,yellow,1,k,None,,,,,,,,,0,164,164,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4948371000000407,746.6889120000001,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,yellow,1,None,k,,,,,,,,,0,165,165,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.6758391999999276,749.1849173,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,red,1,None,None,,,,,,,,,0,166,166,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4980908,750.8614639,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,yellow,2,k,None,,,,,,,,,0,167,167,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5095658999998705,753.3614044999999,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,blue,2,k,None,,,,,,,,,0,168,168,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5102560000000267,755.8731250000001,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,red,2,None,None,,,,,,,,,0,169,169,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.505445699999882,758.3833758000001,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,red,1,None,None,,,,,,,,,0,170,170,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.506464600000072,760.8909162,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,blue,2,None,k,,,,,,,,,0,171,171,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8101162000000386,763.3972335000001,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,blue,2,k,None,,,,,,,,,0,172,172,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4995403000000351,765.2116698,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,yellow,2,k,None,,,,,,,,,0,173,173,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5090404999998555,767.7123389999999,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,yellow,2,None,k,,,,,,,,,0,174,174,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.6344868000001043,770.2251925,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,blue,2,None,k,,,,,,,,,0,175,175,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8063994999999977,771.8615474000001,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,blue,1,k,None,,,,,,,,,0,176,176,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5048753999999462,773.6710909999999,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,yellow,1,None,k,,,,,,,,,0,177,177,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.6539874000000054,776.1762853,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,blue,1,k,None,,,,,,,,,0,178,178,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5069215000000895,777.8346515000001,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,yellow,2,None,k,,,,,,,,,0,179,179,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7444249999998647,780.3429008,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,blue,1,k,None,,,,,,,,,0,180,180,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.510309799999959,782.0897302000001,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,red,1,None,None,,,,,,,,,0,181,181,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5051671999999598,784.6027188,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,blue,1,None,k,,,,,,,,,0,182,182,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8031762000000526,787.1091966000001,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,yellow,2,k,None,,,,,,,,,0,183,183,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4989341000000422,788.9152955,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,yellow,2,None,k,,,,,,,,,0,184,184,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.6839695000001029,791.4159488,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,yellow,1,None,k,,,,,,,,,0,185,185,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8216723000000457,793.1019202,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,red,2,None,None,,,,,,,,,0,186,186,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5017349000002014,794.9247286,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,blue,1,k,None,,,,,,,,,0,187,187,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.497276900000088,797.4282453000001,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,yellow,1,k,None,,,,,,,,,0,188,188,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5126353000000563,799.9272289,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,yellow,2,None,k,,,,,,,,,0,189,189,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7031915000000026,802.4412962000001,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,yellow,2,k,None,,,,,,,,,0,190,190,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5065005999999812,804.1483456000001,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,yellow,1,k,None,,,,,,,,,0,191,191,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4972883000000365,806.6559937,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,blue,2,k,None,,,,,,,,,0,192,192,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5121366000000762,809.1565249,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,yellow,1,None,k,,,,,,,,,0,193,193,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7713673000000654,811.6725962,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,red,2,None,None,,,,,,,,,0,194,194,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.497512899999947,813.4484438000002,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,red,1,None,None,,,,,,,,,0,195,195,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.500250000000051,815.9458563999999,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,blue,1,None,k,,,,,,,,,0,196,196,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8182465999998385,818.4485453,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,blue,2,k,None,,,,,,,,,0,197,197,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5015979999998308,820.2673508999999,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,blue,2,None,k,,,,,,,,,0,198,198,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8121024000001853,822.7701583,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,blue,2,None,k,,,,,,,,,0,199,199,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.6934942000002593,824.58501,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,blue,2,k,None,,,,,,,,,0,200,200,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5121206999997412,826.2814030000002,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
