target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,sound_1.started,sound_1.stopped,no_text.started,no_text.stopped,yes_text.started,yes_text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,mouse_2.clicked_name,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
neutral,negative,1,k,k,,,,,,,,,0,15,15,7,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,neutral,k,k,1,0.6152083000051789,245.88849949999712,246.9100105999969,246.8644498999929,None,245.88849949999712,None,245.88849949999712,None,245.88849949999712,None,247.489436929996,None,247.489436929996,None,247.489436929996,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,negative,1,l,j,,,,,,,,,0,16,16,5,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,positive,j,j,1,0.7781516999821179,247.51010899999528,248.52846629999112,248.48355489998357,None,247.51010899999528,None,247.51010899999528,None,247.51010899999528,None,249.27254223000782,None,249.27254223000782,None,249.27254223000782,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,positive,2,k,k,,,,,,,,,0,17,17,13,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,neutral,k,k,1,0.6435240000137128,249.28774030000204,250.30043979999027,250.26391750000766,None,249.28774030000204,None,249.28774030000204,None,249.28774030000204,None,250.91786982998892,None,250.91786982998892,None,250.91786982998892,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,neutral,1,l,j,,,,,,,,,1,0,18,8,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,positive,j,j,1,0.8144040000042878,250.93630669999402,251.95045609999215,251.91649469998083,None,250.93630669999402,None,250.93630669999402,None,250.93630669999402,None,252.73539532998402,None,252.73539532998402,None,252.73539532998402,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,neutral,2,l,j,,,,,,,,,1,1,19,17,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,neutral,positive,j,j,1,0.763977700000396,252.75305239998852,253.77703100000508,253.7336687000061,None,252.75305239998852,None,252.75305239998852,None,252.75305239998852,None,254.50248902999155,None,254.50248902999155,None,254.50248902999155,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,neutral,1,k,k,,,,,,,,,1,2,20,1,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,neutral,k,k,1,0.7322100999881513,254.51893789999303,255.5434592999809,255.50036069998168,None,254.51893789999303,None,254.51893789999303,None,254.51893789999303,None,256.237066529991,None,256.237066529991,None,256.237066529991,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,positive,2,l,j,,,,,,,,,1,3,21,11,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,positive,j,j,1,0.7207252999942284,256.25493219998316,257.26693949999753,257.23358909998205,None,256.25493219998316,None,256.25493219998316,None,256.25493219998316,None,257.9614345299866,None,257.9614345299866,None,257.9614345299866,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,neutral,2,j,l,,,,,,,,,1,4,22,12,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,negative,l,l,1,0.8019397000025492,257.98186259999056,259.0004360000021,258.9633912999998,None,257.98186259999056,None,257.98186259999056,None,257.98186259999056,None,259.7636002299929,None,259.7636002299929,None,259.7636002299929,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,positive,2,k,k,,,,,,,,,1,5,23,13,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,neutral,k,k,1,0.7207686000037938,259.78950819998863,260.79785259999335,260.7797840999847,None,259.78950819998863,None,259.78950819998863,None,259.78950819998863,None,261.4907793300023,None,261.4907793300023,None,261.4907793300023,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,positive,1,k,k,,,,,,,,,1,6,24,4,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,positive,neutral,k,k,1,0.9099248999846168,261.5088740999927,262.51438839998445,262.495571699983,None,261.5088740999927,None,261.5088740999927,None,261.5088740999927,None,263.4040713299852,None,263.4040713299852,None,263.4040713299852,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,negative,1,k,k,,,,,,,,,1,7,25,7,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,neutral,k,k,1,0.8655091999971773,263.42240189999575,264.4453453999886,264.4003691999824,None,263.42240189999575,None,263.42240189999575,None,263.42240189999575,None,265.27256473000455,None,265.27256473000455,None,265.27256473000455,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,positive,2,j,l,,,,,,,,,1,8,26,15,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,negative,l,l,1,1.0498423999815714,265.2893235000083,266.301000699983,266.2671917999978,None,265.2893235000083,None,265.2893235000083,None,265.2893235000083,None,267.3243197299977,None,267.3243197299977,None,267.3243197299977,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,negative,2,l,j,,,,,,,,,1,9,27,14,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,negative,positive,j,j,1,0.6278688999882434,267.3421774999879,268.35087339999154,268.3140854999947,None,267.3421774999879,None,267.3421774999879,None,267.3421774999879,None,268.9554835299874,None,268.9554835299874,None,268.9554835299874,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,negative,2,k,k,,,,,,,,,1,10,28,16,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,negative,neutral,k,k,1,0.6913550999888685,268.97195629999624,269.98402509998414,269.9480740999861,None,268.97195629999624,None,268.97195629999624,None,268.97195629999624,None,270.6507596300013,None,270.6507596300013,None,270.6507596300013,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,negative,1,l,j,,,,,,,,,1,11,29,5,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,positive,j,j,1,0.763430499995593,270.6684442999831,271.6786831000063,271.66049449998536,None,270.6684442999831,None,270.6684442999831,None,270.6684442999831,None,272.41736713000284,None,272.41736713000284,None,272.41736713000284,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,negative,1,j,l,,,,,,,,,1,12,30,0,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,negative,l,l,1,0.785972399986349,272.43681549999746,273.44580389998737,273.42713480000384,None,272.43681549999746,None,272.43681549999746,None,272.43681549999746,None,274.2058150300087,None,274.2058150300087,None,274.2058150300087,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,negative,2,j,l,,,,,,,,,1,13,31,9,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,negative,negative,l,l,1,0.8465027999773156,274.2227912999806,275.23385920000146,275.1974610000034,None,274.2227912999806,None,274.2227912999806,None,274.2227912999806,None,276.0557196299866,None,276.0557196299866,None,276.0557196299866,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,positive,1,l,j,,,,,,,,,1,14,32,2,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,positive,positive,j,j,1,0.7969444000045769,276.07270140000037,277.08433069998864,277.0505159999884,None,276.07270140000037,None,276.07270140000037,None,276.07270140000037,None,277.8556507300033,None,277.8556507300033,None,277.8556507300033,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,positive,1,j,l,,,,,,,,,1,15,33,6,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,negative,l,l,1,0.8619541999942157,277.87201669998467,278.8852435000008,278.85001930000726,None,277.87201669998467,None,277.87201669998467,None,277.87201669998467,None,279.71983473000876,None,279.71983473000876,None,279.71983473000876,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,neutral,1,j,l,,,,,,,,,1,16,34,3,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,negative,l,l,1,0.7104822000255808,279.7371282999811,280.7608767999918,280.71770700000343,None,279.7371282999811,None,279.7371282999811,None,279.7371282999811,None,281.4342111300008,None,281.4342111300008,None,281.4342111300008,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,neutral,2,k,k,,,,,,,,,1,17,35,10,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,neutral,neutral,k,k,1,0.7581669999926817,281.4507983000076,282.4676951000001,282.43094679998467,None,281.4507983000076,None,281.4507983000076,None,281.4507983000076,None,283.1955753300077,None,283.1955753300077,None,283.1955753300077,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,negative,2,l,j,,,,,,,,,2,0,36,14,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,negative,positive,j,j,1,0.7586479000165127,283.21539420000045,284.23430479998933,284.1975040999823,None,283.21539420000045,None,283.21539420000045,None,283.21539420000045,None,284.9556370299921,None,284.9556370299921,None,284.9556370299921,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,neutral,2,j,l,,,,,,,,,2,1,37,12,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,negative,l,l,1,0.7950336000067182,284.97203800000716,285.9848584999854,285.9474959000072,None,284.97203800000716,None,284.97203800000716,None,284.97203800000716,None,286.7529614300089,None,286.7529614300089,None,286.7529614300089,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,negative,1,l,j,,,,,,,,,2,2,38,5,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,positive,j,j,1,0.7775683999934699,286.7703731000074,287.79414189999807,287.75125050000497,None,286.7703731000074,None,286.7703731000074,None,286.7703731000074,None,288.5345317300031,None,288.5345317300031,None,288.5345317300031,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,neutral,1,j,l,,,,,,,,,2,3,39,3,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,negative,l,l,1,0.9822429999767337,288.55196559999604,289.5678920999926,289.5327944000019,None,288.55196559999604,None,288.55196559999604,None,288.55196559999604,None,290.51938622998716,None,290.51938622998716,None,290.51938622998716,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,negative,2,j,l,,,,,,,,,2,4,40,9,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,negative,negative,l,l,1,0.9868944000045303,290.53634449999663,291.5609836000076,291.5181322999997,None,290.53634449999663,None,290.53634449999663,None,290.53634449999663,None,292.5088516299817,None,292.5088516299817,None,292.5088516299817,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,neutral,1,l,j,,,,,,,,,2,5,41,8,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,positive,j,j,1,0.7848780000058468,292.52613119999296,293.54623549999087,293.5009252000018,None,292.52613119999296,None,292.52613119999296,None,292.52613119999296,None,294.2977456300083,None,294.2977456300083,None,294.2977456300083,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,positive,1,j,l,,,,,,,,,2,6,42,6,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,negative,l,l,1,0.7543969000107609,294.3178878999897,295.3184139000077,295.3009850999806,None,294.3178878999897,None,294.3178878999897,None,294.3178878999897,None,296.050613929992,None,296.050613929992,None,296.050613929992,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,neutral,1,k,k,,,,,,,,,2,7,43,1,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,neutral,k,k,1,0.7152354999852832,296.0758285000047,297.09462439999334,297.05144889999065,None,296.0758285000047,None,296.0758285000047,None,296.0758285000047,None,297.773140229992,None,297.773140229992,None,297.773140229992,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,negative,2,k,k,,,,,,,,,2,8,44,16,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,negative,neutral,k,k,1,0.8468019999854732,297.7913288999989,298.8015832999954,298.7670816000027,None,297.7913288999989,None,297.7913288999989,None,297.7913288999989,None,299.6230287299928,None,299.6230287299928,None,299.6230287299928,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,negative,1,j,l,,,,,,,,,2,9,45,0,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,negative,l,l,1,1.1255468000017572,299.63883839998743,300.66127739998046,300.61810329998843,None,299.63883839998743,None,299.63883839998743,None,299.63883839998743,None,301.75166012999546,None,301.75166012999546,None,301.75166012999546,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,neutral,2,l,j,,,,,,,,,2,10,46,17,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,neutral,positive,j,j,1,0.7018697000166867,301.7685205999878,302.7821740999934,302.7634801999957,None,301.7685205999878,None,301.7685205999878,None,301.7685205999878,None,303.4562879300007,None,303.4562879300007,None,303.4562879300007,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,positive,2,j,l,,,,,,,,,2,11,47,15,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,negative,l,l,1,0.6987921000109054,303.47340019998956,304.49475630000234,304.4515422999975,None,303.47340019998956,None,303.47340019998956,None,303.47340019998956,None,305.1574893299927,None,305.1574893299927,None,305.1574893299927,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,positive,2,l,j,,,,,,,,,2,12,48,11,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,positive,j,j,1,0.7011352999834344,305.17598969998653,306.1947569999902,306.151641799981,None,305.17598969998653,None,305.17598969998653,None,305.17598969998653,None,306.85986902999286,None,306.85986902999286,None,306.85986902999286,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,positive,1,l,j,,,,,,,,,2,13,49,2,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,positive,positive,j,j,1,0.8070188999990933,306.8840343999909,307.89822569998796,307.8800970999873,None,306.8840343999909,None,306.8840343999909,None,306.8840343999909,None,308.6709472299932,None,308.6709472299932,None,308.6709472299932,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,negative,1,k,k,,,,,,,,,2,14,50,7,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,neutral,k,k,1,0.7583219000080135,308.69028320000507,309.7015890000039,309.6658996999904,None,308.69028320000507,None,308.69028320000507,None,308.69028320000507,None,310.43398462999323,None,310.43398462999323,None,310.43398462999323,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,positive,2,k,k,,,,,,,,,2,15,51,13,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,neutral,k,k,1,0.8026685999939218,310.4532582999964,311.46659669998917,311.43118799998774,None,310.4532582999964,None,310.4532582999964,None,310.4532582999964,None,312.2397508299997,None,312.2397508299997,None,312.2397508299997,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,neutral,2,k,k,,,,,,,,,2,16,52,10,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,neutral,k,k,1,0.9436551999824587,312.2572208000056,313.2782477999863,313.23219019998214,None,312.2572208000056,None,312.2572208000056,None,312.2572208000056,None,314.18604633000507,None,314.18604633000507,None,314.18604633000507,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,positive,1,k,k,,,,,,,,,2,17,53,4,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,neutral,k,k,1,1.0865979999944102,314.20437609998044,315.2283792999806,315.18514549999963,None,314.20437609998044,None,314.20437609998044,None,314.20437609998044,None,316.2769813299907,None,316.2769813299907,None,316.2769813299907,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,positive,2,l,j,,,,,,,,,3,0,54,11,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,positive,j,j,1,0.7329836999997497,316.2938639000058,317.30198570000357,317.2683699000045,None,316.2938639000058,None,316.2938639000058,None,316.2938639000058,None,318.0124615299952,None,318.0124615299952,None,318.0124615299952,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,positive,1,j,l,,,,,,,,,3,1,55,6,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,positive,negative,l,l,1,0.6096547000051942,318.02884990000166,319.04624749999493,319.0019379000005,None,318.02884990000166,None,318.02884990000166,None,318.02884990000166,None,319.6227718299866,None,319.6227718299866,None,319.6227718299866,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,neutral,2,j,l,,,,,,,,,3,2,56,12,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,negative,l,l,1,0.946065299998736,319.64018630000646,320.6468538999907,320.62829779999447,None,319.64018630000646,None,319.64018630000646,None,319.64018630000646,None,321.57215552999116,None,321.57215552999116,None,321.57215552999116,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,negative,2,j,l,,,,,,,,,3,3,57,9,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,negative,l,l,1,0.6663961000158451,321.5895891999826,322.6080641000008,322.5682678000012,None,321.5895891999826,None,321.5895891999826,None,321.5895891999826,None,323.24134863000074,None,323.24134863000074,None,323.24134863000074,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,negative,1,l,j,,,,,,,,,3,4,58,5,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,positive,j,j,1,0.7771046999841928,323.25734539999394,324.27095800000825,324.23556840000674,None,323.25734539999394,None,323.25734539999394,None,323.25734539999394,None,325.02001232998157,None,325.02001232998157,None,325.02001232998157,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,negative,2,l,j,,,,,,,,,3,5,59,14,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,positive,j,j,1,0.7266340000205673,325.03742799998145,326.05172829999356,326.01539929999853,None,325.03742799998145,None,325.03742799998145,None,325.03742799998145,None,326.75133643000447,None,326.75133643000447,None,326.75133643000447,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,neutral,1,l,j,,,,,,,,,3,6,60,8,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,positive,j,j,1,0.8206033000024036,326.768954500003,327.7689977999835,327.7519835999992,None,326.768954500003,None,326.768954500003,None,326.768954500003,None,328.5737557299814,None,328.5737557299814,None,328.5737557299814,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,negative,1,j,l,,,,,,,,,3,7,61,0,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,negative,l,l,1,1.2317483999941032,328.5909524000017,329.60119859999395,329.56487030000426,None,328.5909524000017,None,328.5909524000017,None,328.5909524000017,None,330.80766142998766,None,330.80766142998766,None,330.80766142998766,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,positive,2,j,l,,,,,,,,,3,8,62,15,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,negative,l,l,1,0.8567657000094187,330.8250052999938,331.8348937999981,331.79888719998416,None,330.8250052999938,None,330.8250052999938,None,330.8250052999938,None,332.669004229983,None,332.669004229983,None,332.669004229983,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,neutral,1,k,k,,,,,,,,,3,9,63,1,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,neutral,k,k,1,0.7105191999871749,332.68581789999735,333.7115922999801,333.6656188000052,None,332.68581789999735,None,332.68581789999735,None,332.68581789999735,None,334.3824743300007,None,334.3824743300007,None,334.3824743300007,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,negative,2,k,k,,,,,,,,,3,10,64,16,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,neutral,k,k,1,0.6895564000005834,334.39944169999217,335.413446999999,335.3686357999977,None,334.39944169999217,None,334.39944169999217,None,334.39944169999217,None,336.0741540299874,None,336.0741540299874,None,336.0741540299874,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,negative,1,k,k,,,,,,,,,3,11,65,7,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,neutral,k,k,1,0.5842395999934524,336.09004519999144,337.1118471999944,337.0688081999833,None,336.09004519999144,None,336.09004519999144,None,336.09004519999144,None,337.6610732299829,None,337.6610732299829,None,337.6610732299829,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,neutral,2,l,j,,,,,,,,,3,12,66,17,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,positive,j,j,1,0.7102832999953534,337.68280609999783,338.6988049999927,338.6617338999931,None,337.68280609999783,None,337.68280609999783,None,337.68280609999783,None,339.3739216299815,None,339.3739216299815,None,339.3739216299815,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,positive,1,k,k,,,,,,,,,3,13,67,4,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,neutral,k,k,1,0.6486495000135619,339.3908279000025,340.4135050000041,340.3683228000009,None,339.3908279000025,None,339.3908279000025,None,339.3908279000025,None,341.02522103000376,None,341.02522103000376,None,341.02522103000376,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,neutral,1,j,l,,,,,,,,,3,14,68,3,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,negative,l,l,1,0.6962996000074781,341.0414833999821,342.0621406999999,342.01891230000183,None,341.0414833999821,None,341.0414833999821,None,341.0414833999821,None,342.724078429988,None,342.724078429988,None,342.724078429988,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,positive,1,l,j,,,,,,,,,3,15,69,2,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,positive,j,j,1,0.8636383000120986,342.7433741999848,343.7617590999871,343.7190273999877,None,342.7433741999848,None,342.7433741999848,None,342.7433741999848,None,344.5905059299927,None,344.5905059299927,None,344.5905059299927,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,positive,2,k,k,,,,,,,,,3,16,70,13,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,neutral,k,k,1,0.7305976999923587,344.6061916000035,345.62885899998946,345.5856780000031,None,344.6061916000035,None,344.6061916000035,None,344.6061916000035,None,346.32339332998674,None,346.32339332998674,None,346.32339332998674,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,neutral,2,k,k,,,,,,,,,3,17,71,10,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,neutral,neutral,k,k,1,0.6966334999888204,346.3394344999979,347.36232459999155,347.31930070000817,None,346.3394344999979,None,346.3394344999979,None,346.3394344999979,None,348.0229377299926,None,348.0229377299926,None,348.0229377299926,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,positive,1,l,j,,,,,,,,,4,0,72,2,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,positive,positive,j,j,1,0.8155461999995168,348.03878350000014,349.0623357000004,349.01929279998876,None,348.03878350000014,None,348.03878350000014,None,348.03878350000014,None,349.84058932998744,None,349.84058932998744,None,349.84058932998744,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,negative,1,j,l,,,,,,,,,4,1,73,0,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,negative,l,l,1,0.7740536000055727,349.8578922000015,350.8692672000034,350.8357667999808,None,349.8578922000015,None,349.8578922000015,None,349.8578922000015,None,351.61919122999245,None,351.61919122999245,None,351.61919122999245,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,positive,2,l,j,,,,,,,,,4,2,74,11,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,positive,j,j,1,0.8050371999852359,351.6348762999987,352.6526595999894,352.6165013999853,None,351.6348762999987,None,351.6348762999987,None,351.6348762999987,None,353.42692032998605,None,353.42692032998605,None,353.42692032998605,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
